Census year,Occupation,Total Weight,Female,Male
2014,surgeon,923738.0,0.35374965628782185,0.6462503437121782
2001,musician,1231235.0,0.660961554861582,0.3390384451384179
2000,bookbinder,64275.0,0.5383119408790354,0.4616880591209646
1980,tradesperson,6016940.0,0.05739129856704571,0.9426087014329543
1960,auctioneer,4520.0,0.048672566371681415,0.9513274336283186
2011,psychologist,213342.0,0.6843143872280188,0.31568561277198115
1960,draftsperson,244100.0,0.09782875870544859,0.9021712412945514
1910,welder,3105.0,0.0647342995169082,0.9352657004830918
2011,sheriff,13682.0,0.3498026604297617,0.6501973395702383
2006,dancer,31302.0,0.8486997635933806,0.15130023640661938
2002,inspector,269899.0,0.26743337322479893,0.7325666267752011
1900,artist,26011.100000000013,0.47274817289541826,0.5272518271045816
1950,sheriff,20117.0,0.05761296415966596,0.942387035840334
2006,mechanic,13489361.0,0.2635640783874047,0.7364359216125953
2006,pharmacist,261308.0,0.5295896030737673,0.47041039692623265
2008,guard,1952279.0,0.2615384378974522,0.7384615621025479
2008,instructor,1575754.0,0.48296751904167784,0.5170324809583222
1900,pilot,58.97,0.0,1.0
1950,clerk,309225.0,0.061473037432290406,0.9385269625677096
1990,nurse,2944134.0,0.91789979668045,0.08210020331955
1930,surveyor,12617.38000000001,0.0032027251299398102,0.9967972748700602
1880,cook,107875.51000000231,0.7353289917238918,0.2646710082761082
1870,paperhanger,2853.6499999999996,0.0,1.0
2011,nurse,4851334.0,0.8767493641954975,0.12325063580450243
2005,janitor,5230122.0,0.5370150065333084,0.4629849934666916
1930,osteopath,6501.189999999999,0.2691953319315386,0.7308046680684613
1900,soldier,23122.630000000016,0.022176543066251532,0.9778234569337485
1970,cook,2605400.0,0.6683426729101097,0.3316573270898902
2009,chemist,99877.0,0.35760986012795737,0.6423901398720426
2007,physicist,15729.0,0.09854409053340962,0.9014559094665904
1880,housekeeper,10184166.199993877,0.983661427285024,0.016338572714975942
2010,architect,414302.0,0.23791823355909458,0.7620817664409054
2002,clergy,624892.0,0.29453409549170095,0.705465904508299
2010,engineer,3079165.0,0.19044286356853238,0.8095571364314676
2003,mailperson,829124.0,0.28197229847405214,0.7180277015259479
2005,dietitian,96532.0,0.912516056851614,0.08748394314838603
1970,operator,4299500.0,0.6178625421560646,0.3821374578439353
2012,librarian,2072081.0,0.8574380055605935,0.14256199443940656
1930,bartender,3045.48,0.039872204053219854,0.9601277959467802
1970,instructor,1023900.0,0.33206367809356385,0.6679363219064361
1920,physicist,203.34,0.0,1.0
1980,instructor,678940.0,0.38636698382773144,0.6136330161722685
1990,compositor,86980.0,0.6856978615773741,0.3143021384226259
2010,upholsterer,48852.0,0.15332023253909768,0.8466797674609023
1900,veterinarian,7281.579999999999,0.007882904534455434,0.9921170954655446
2000,scientist,683923.0,0.35582660621151796,0.644173393788482
1860,setter,304.27,0.0,1.0
1930,mailperson,453103.0800000003,0.059656116219735156,0.9403438837802648
2013,painter,175328.0,0.15257118087242197,0.8474288191275781
2011,manager,20653322.0,0.39234356584379015,0.6076564341562098
1860,soldier,12894.149999999992,0.015274368609020378,0.9847256313909796
1960,clerk,335840.0,0.11862791805621725,0.8813720819437828
1920,farmer,6721765.709999983,0.044749161600873624,0.9552508383991264
1960,surveyor,57600.0,0.09236111111111112,0.9076388888888889
2012,tradesperson,6109938.0,0.040117755695720646,0.9598822443042794
1880,librarian,62359.2499999995,0.054579072070302714,0.9454209279296973
1880,welder,234.81,0.0,1.0
1900,peddler,68738.59000000005,0.040485410014956626,0.9595145899850434
2008,accountant,2497665.0,0.5986775648455658,0.4013224351544342
2010,pilot,143344.0,0.04924517245228262,0.9507548275477173
1860,molder,18662.26000000002,0.0,1.0
1940,police,176798.0,0.01300919693661693,0.986990803063383
1860,proprietor,379986.1800000003,0.0547152267485096,0.9452847732514905
1940,broker,365734.0,0.06969272750140813,0.9303072724985919
1950,nutritionist,24052.0,0.9504407117911192,0.04955928820888076
2005,dentist,178031.0,0.21288427296369733,0.7871157270363026
2011,newsperson,748512.0,0.5593337180967038,0.44066628190329615
1870,librarian,33668.81999999997,0.05133057826202408,0.9486694217379759
1930,athlete,25699.910000000003,0.10379219226837758,0.8962078077316223
1940,stereotyper,9814.0,0.06113715100876299,0.938862848991237
1960,doctor,241920.0,0.07696759259259259,0.9230324074074074
2003,nurse,4083377.0,0.8870168000652401,0.11298319993475989
1900,dentist,29086.869999999988,0.031679929810254616,0.9683200701897453
1990,author,125048.0,0.5043103448275862,0.4956896551724138
2015,cabinetmaker,60151.0,0.07622483416734552,0.9237751658326545
2012,welder,751919.0,0.06316105857146848,0.9368389414285315
2002,setter,125752.0,0.03287422864049876,0.9671257713595013
2006,artist,274699.0,0.5156662383190328,0.48433376168096715
1940,athlete,37142.0,0.1541920198158419,0.8458079801841581
1930,smith,82272.97999999994,0.01076550284188078,0.9892344971581192
1990,lawyer,841655.0,0.2534043046141234,0.7465956953858767
2008,draftsperson,254327.0,0.18675170154957987,0.8132482984504201
1940,mechanic,5923558.0,0.34499670637140717,0.6550032936285928
2008,lumberjack,51682.0,0.14283502960411748,0.8571649703958825
1910,doorkeeper,94578.0,0.004239886654401658,0.9957601133455983
2005,proprietor,20987136.0,0.38387524624608144,0.6161247537539186
1930,soldier,166979.6100000041,0.0028180087377134757,0.9971819912622866
1910,clerk,82838.0,0.03636012458050653,0.9636398754194935
1880,fireperson,16925.800000000017,0.0005860875113731694,0.999413912488627
2015,official,22893711.0,0.39850494312608387,0.6014950568739161
1910,toolmaker,20563.0,0.0,1.0
1980,painter,236080.0,0.20806506269061334,0.7919349373093867
1860,cashier,600.86,0.0,1.0
1920,carpenter,847407.8099999962,0.0037031874889140023,0.996296812511086
2009,conservationist,51130.0,0.14206923528261295,0.857930764717387
2010,surgeon,904577.0,0.34168014442109407,0.6583198555789059
2007,therapist,685202.0,0.7888812350226648,0.21111876497733514
1970,entertainer,208400.0,0.3833973128598848,0.6166026871401151
1900,retired,92966.66999999904,0.09204373997691973,0.9079562600230803
2002,architect,449158.0,0.2178609754251288,0.7821390245748712
1850,surgeon,42876.95999999994,0.0,1.0
1980,geologist,49720.0,0.12872083668543846,0.8712791633145616
1880,carpenter,392924.459999987,0.0011900506270340503,0.998809949372966
2010,athlete,403264.0,0.37559266386287893,0.6244073361371211
1970,administrator,906600.0,0.2101257445400397,0.7898742554599603
2012,operator,1576928.0,0.414636559183425,0.585363440816575
1920,fireperson,194597.56999999995,0.002759335586770175,0.9972406644132299
2004,geologist,87586.0,0.2635010161441326,0.7364989838558674
2002,janitor,4984374.0,0.536115668687783,0.46388433131221696
1980,plasterer,33860.0,0.02598936798582398,0.974010632014176
2002,technician,2627429.0,0.5352418657173991,0.464758134282601
2008,soldier,1303999.0,0.1564817150933398,0.8435182849066603
1870,tradesperson,730137.9399999994,0.05910385919679783,0.9408961408032022
2011,carpenter,1655282.0,0.016899839423131526,0.9831001605768684
2011,baker,266694.0,0.5921843011091363,0.40781569889086366
2009,doorkeeper,2003089.0,0.25496071317849583,0.7450392868215042
1880,physician,86424.27999999958,0.02488212803161345,0.9751178719683865
2008,mason,283985.0,0.010849164568551155,0.9891508354314489
1940,manager,3281060.0,0.10528091531395342,0.8947190846860466
2012,machinist,429227.0,0.046252915124165066,0.9537470848758349
2012,soldier,1117470.0,0.1343409666478742,0.8656590333521258
2003,mason,277286.0,0.0056151410457073204,0.9943848589542926
2013,statistician,85673.0,0.448892883405507,0.551107116594493
2012,administrator,582669.0,0.5112731241922944,0.4887268758077056
2011,clerical,13789211.0,0.6929429102216218,0.3070570897783782
1960,geologist,20960.0,0.03625954198473282,0.9637404580152672
1880,operator,48830.719999999805,0.03406912697580553,0.9659308730241944
2003,designer,902338.0,0.5580226035033435,0.44197739649665646
2011,artist,240079.0,0.4842572653168332,0.5157427346831668
1910,bookbinder,27787.0,0.46212257530499873,0.5378774246950012
1860,broker,4000.119999999999,0.0,1.0
1990,fireperson,398901.0,0.03991967931892876,0.9600803206810713
2001,jeweler,126418.0,0.23341612745020487,0.7665838725497951
1860,machinist,38391.380000000005,0.00876889551769173,0.9912311044823082
2010,instructor,1634161.0,0.5039564645099228,0.4960435354900772
1930,instructor,54561.00999999992,0.33459259643470635,0.6654074035652937
2003,weaver,30238.0,0.7116542099345194,0.2883457900654805
1970,auctioneer,14500.0,0.08275862068965517,0.9172413793103448
2000,draftsperson,269546.0,0.19543602947177846,0.8045639705282215
1990,conductor,48031.0,0.05991963523557702,0.940080364764423
2013,setter,68014.0,0.016158437968653513,0.9838415620313465
1970,engineer,3228400.0,0.01793458059719985,0.9820654194028001
1870,clerical,67476.92000000003,0.035375503209097256,0.9646244967909028
2006,surveyor,144205.0,0.11255504316771263,0.8874449568322874
2008,engineer,3128611.0,0.1861247691068017,0.8138752308931982
2006,teacher,6460363.0,0.765611467962404,0.23438853203759602
1880,administrator,24206.850000000002,0.00452227365394506,0.9954777263460549
1870,blacksmith,134163.40999999963,0.0014604578103672272,0.9985395421896327
1980,lumberjack,127760.0,0.1358797745773325,0.8641202254226675
2004,official,21117655.0,0.39364025030241284,0.6063597496975872
2003,psychologist,189030.0,0.642702216579379,0.3572977834206211
1960,waitstaff,1818140.0,0.9184331239618512,0.08156687603814888
1990,manager,14284297.0,0.35317922891130027,0.6468207710886997
2014,typesetter,43346.0,0.5345591288700227,0.4654408711299774
2014,nutritionist,115206.0,0.8586792354564866,0.14132076454351336
1940,guard,237728.0,0.014722708305290079,0.9852772916947099
1850,upholsterer,2474.0999999999995,0.0,1.0
1880,judge,68225.01999999916,0.002717038412007827,0.9972829615879922
1850,student,43213.32,0.0,1.0
1910,stereotyper,4811.0,0.06256495531074621,0.9374350446892538
2013,physicist,11994.0,0.18676004669001167,0.8132399533099883
2005,cook,4567947.0,0.532883152978789,0.46711684702121103
1880,janitor,10677.979999999996,0.16298588309773948,0.8370141169022605
2014,instructor,1789849.0,0.5093692261190749,0.49063077388092513
2012,jeweler,126423.0,0.23941055029543676,0.7605894497045632
2005,housekeeper,154690.0,0.7958950158381278,0.20410498416187214
1880,midwife,2878.8600000000006,1.0,0.0
1990,postmaster,53135.0,0.47744424578902794,0.522555754210972
1910,operator,359213.0,0.2735953320174938,0.7264046679825062
1930,economist,735.98,0.19496453707981193,0.805035462920188
2010,author,245309.0,0.5817234589843829,0.41827654101561706
1900,bartender,91935.32999999812,0.011625128228723624,0.9883748717712765
1860,upholsterer,2616.58,0.077800029045548,0.9221999709544519
2000,psychologist,186219.0,0.6428721022022458,0.3571278977977543
1880,architect,4982.869999999997,0.009046995004886748,0.9909530049951133
2006,administrator,410474.0,0.5542397326018214,0.4457602673981787
1920,waitstaff,215685.26999999984,0.48420682599233605,0.515793174007664
2011,athlete,425187.0,0.372424368571946,0.6275756314280541
2007,official,21843904.0,0.39106251336757386,0.6089374866324262
2003,sheriff,12706.0,0.2701873130804344,0.7298126869195656
1860,designer,104.28,0.0,1.0
1870,postmaster,3524.5399999999995,0.05648964120140502,0.943510358798595
1870,bankteller,950.55,0.0,1.0
1880,upholsterer,10460.79000000006,0.04825256983459157,0.9517474301654084
1910,jeweler,33607.0,0.05674413068705925,0.9432558693129408
2004,engineer,2999591.0,0.17284256420291966,0.8271574357970803
2015,conductor,66109.0,0.07965632515996308,0.9203436748400369
1940,osteopath,6800.0,0.17647058823529413,0.8235294117647058
2003,toolmaker,107362.0,0.03165924628825841,0.9683407537117416
2012,plasterer,40318.0,0.013418324321642939,0.9865816756783571
2008,manager,21891515.0,0.3834846971532121,0.6165153028467879
2005,welder,721901.0,0.07532750335572329,0.9246724966442768
1950,inspector,162595.0,0.06298471662720256,0.9370152833727975
1960,weaver,86320.0,0.4763670064874884,0.5236329935125116
2014,operator,1443512.0,0.38892021680457106,0.6110797831954289
2000,police,973675.0,0.152305440727142,0.847694559272858
1870,painter,10630.9,0.009282374963549653,0.9907176250364503
1870,newsperson,7825.28,0.026361995992475674,0.9736380040075243
1880,sheriff,5212.280000000001,0.0,1.0
2000,pilot,142278.0,0.041601653101674185,0.9583983468983258
1910,setter,20563.0,0.0,1.0
2004,artist,278360.0,0.5137771231498779,0.48622287685012217
2015,nurse,5538673.0,0.863329537598627,0.13667046240137304
2010,housekeeper,148111.0,0.7860996144783304,0.21390038552166957
1970,clergy,574800.0,0.12247738343771747,0.8775226165622826
1920,porter,113492.69999999998,0.012550851288232636,0.9874491487117675
1970,athlete,217800.0,0.3682277318640955,0.6317722681359045
2003,manager,20879649.0,0.3906530708442465,0.6093469291557535
1930,compositor,186418.1000000024,0.05794179856998787,0.9420582014300122
1970,nutritionist,122500.0,0.9159183673469388,0.08408163265306122
1910,driver,254404.0,0.005121774814861401,0.9948782251851386
1990,dietitian,110748.0,0.898318705529671,0.10168129447032903
2011,architect,414297.0,0.22822274841478457,0.7717772515852155
2004,soldier,787565.0,0.14479312818624496,0.8552068718137551
1990,architect,543005.0,0.18109225513577223,0.8189077448642278
1970,shoemaker,193600.0,0.11053719008264463,0.8894628099173554
1870,compositor,31915.099999999933,0.03290574054287789,0.9670942594571221
2007,baker,226914.0,0.5427122169632548,0.4572877830367452
1980,proprietor,9539260.0,0.28292131674784,0.7170786832521601
2006,sheriff,10963.0,0.2649822128979294,0.7350177871020706
1850,porter,6161.359999999995,0.0,1.0
2013,doctor,968766.0,0.3455437123102999,0.6544562876897001
2002,cook,4234632.0,0.5227382214086136,0.47726177859138647
1920,doctor,135427.54000000015,0.04358810623009172,0.9564118937699083
1960,molder,60460.0,0.0387032748924909,0.9612967251075091
2006,geologist,84289.0,0.26240671973804414,0.7375932802619559
2001,cabinetmaker,103647.0,0.10457610929404614,0.8954238907059539
2003,millwright,85991.0,0.04372550615762115,0.9562744938423788
1870,designer,204.19,0.0,1.0
1980,professor,678940.0,0.38636698382773144,0.6136330161722685
2009,teacher,6752952.0,0.7698490971059767,0.23015090289402323
1970,official,11516600.0,0.18962193703002622,0.8103780629699737
1930,proprietor,3105249.619999994,0.07968714283265907,0.9203128571673409
2014,judge,1230641.0,0.36888093278218426,0.6311190672178157
2015,porter,101167.0,0.24233198572657091,0.7576680142734291
2006,chemist,107739.0,0.3728640510864218,0.6271359489135782
1860,toolmaker,304.27,0.0,1.0
1940,soldier,233636.0,0.0017120649215018233,0.9982879350784982
2000,operator,2177517.0,0.5151987332360666,0.4848012667639334
1990,gardener,1010782.0,0.08553377483967858,0.9144662251603214
2006,bailiff,10963.0,0.2649822128979294,0.7350177871020706
2007,welder,775260.0,0.06205918014601553,0.9379408198539845
1860,newsperson,4614.410000000001,0.0,1.0
2011,cabinetmaker,77712.0,0.05250154416306362,0.9474984558369364
2002,bookbinder,53308.0,0.5173707511067758,0.4826292488932243
2000,paperhanger,22348.0,0.31882047610524433,0.6811795238947557
2002,mason,266186.0,0.01016582389757538,0.9898341761024246
2004,librarian,2353023.0,0.8814184986717087,0.1185815013282913
2000,physician,787375.0,0.26829655500873156,0.7317034449912685
2007,mailperson,848555.0,0.27739863650558894,0.7226013634944111
2001,nurse,3831219.0,0.8882762901311567,0.11172370986884331
2004,athlete,280921.0,0.3339942546125067,0.6660057453874932
1930,sheriff,16001.39,0.022894886006778165,0.9771051139932219
2002,postmaster,51753.0,0.5852994029331633,0.4147005970668367
2010,physician,904577.0,0.34168014442109407,0.6583198555789059
2007,soldier,1075114.0,0.13294311114914326,0.8670568888508567
2000,machinist,580214.0,0.05823368619164653,0.9417663138083535
2014,bailiff,17882.0,0.26937702717816797,0.730622972821832
2011,bailiff,13682.0,0.3498026604297617,0.6501973395702383
2010,sheriff,14554.0,0.3877971691631167,0.6122028308368833
2009,cabinetmaker,83840.0,0.06575620229007634,0.9342437977099237
2004,teacher,6362374.0,0.7567084236167192,0.24329157638328083
1950,broker,477042.0,0.10428012627818935,0.8957198737218106
2013,bailiff,14682.0,0.28354447622939655,0.7164555237706035
1960,machinist,588280.0,0.02104440062555246,0.9789555993744475
2015,bookbinder,27834.0,0.44143852841848097,0.558561471581519
2010,police,1086538.0,0.17630584480248274,0.8236941551975172
2009,professor,1588689.0,0.4953442744300489,0.5046557255699511
1920,cabinetmaker,53201.57999999993,0.01142390883879766,0.9885760911612024
